name,address,phone,date,link,type,page,latitude_dms,latitude,longitude
文化路690-106巷口旁,八德里文化路690-106巷口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/4f0a4e98-cc38-4e76-817b-08dcff955320,舊衣類,535,"23°42'53.7""N 120°33'46.2""E",23.71491667,120.5628333
文化路788巷61號(斗六名門社區),八德里文化路788巷61號(斗六名門社區入口),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/8d0078c7-8c2d-4dd7-817c-08dcff955320,舊衣類,535,"23°42'46.7""N 120°33'52.1""E",23.71297222,120.5644722
文化路801號(對面),八德里文化路801號(對面),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/cb2d9fe1-c9c4-4182-817d-08dcff955320,舊衣類,535,"23°43'05.7""N 120°34'09.3""E",23.71825,120.56925
文化路810巷71號旁,八德里文化路810巷71號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/1fff8c79-d6a2-40d5-817e-08dcff955320,舊衣類,535,"23°42'57.3""N 120°34'10.1""E",23.71591667,120.5694722
八德里文化路810巷52-10號對面,八德里八德里文化路810巷52-10號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/88e19189-4ca3-4fd2-817f-08dcff955320,舊衣類,535,"23°42'58.2""N 120°33'57.9""E",23.71616667,120.5660833
興合路10號斜對面,八德里興合路10號斜對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/4f917bfa-1991-4b25-8180-08dcff955320,舊衣類,535,"23°43'09.2""N 120°33'23.0""E",23.71922222,120.5563889
興合路19-1號旁,八德里興合路6號對面(19-1號旁),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/cf0bbfeb-5580-4271-8181-08dcff955320,舊衣類,536,"23°43'08.7""N 120°33'31.0""E",23.71908333,120.5586111
豐興路28號對面,八德里豐興路28號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/5e1f9a4f-7650-4dfb-8182-08dcff955320,舊衣類,536,"23°42'54.3""N 120°33'34.1""E",23.71508333,120.5594722
豐興路116號對面,八德里豐興路116號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/6a2e7be5-5d6d-4f8e-8183-08dcff955320,舊衣類,536,"23°43'03.5""N 120°33'30.2""E",23.71763889,120.5583889
豐興路187號對面,八德里豐興路187號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/f3ad2aa1-0344-457a-8184-08dcff955320,舊衣類,536,"23°43'11.8""N 120°33'18.8""E",23.71994444,120.5552222
豐興路227號旁(八德里福德宮旁),八德里豐興路227號旁(八德里福德宮旁),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/c5517318-1b4e-4131-8185-08dcff955320,舊衣類,536,"23°43'10.9""N 120°33'25.8""E",23.71969444,120.5571667
林頭路北天宮對面32號旁,林頭里林頭路北天宮對面32號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/202e9b7f-f8e1-47b3-81f3-08dcff955320,舊衣類,536,"23°41'39.0""N 120°33'23.6""E",23.69416667,120.5565556
林頭路35號旁,林頭里林頭路35號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/61992df0-6d51-4982-81f4-08dcff955320,舊衣類,536,"23°41'41.8""N 120°33'20.8""E",23.69494444,120.5557778
林頭35-29號斜對面,林頭里林頭35-29號斜對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/16150633-6295-462b-81f5-08dcff955320,舊衣類,536,"23°41'38.2""N 120°33'23.6""E",23.69394444,120.5565556
林頭路148號斜對面,林頭里林頭路148號斜對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/038f5a63-5a82-4668-81f6-08dcff955320,舊衣類,536,"23°41'47.1""N 120°33'22.0""E",23.69641667,120.5561111
成功路408巷口斜對面,林頭里成功路408-1號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/47f9b0af-97e0-4748-81f7-08dcff955320,舊衣類,536,"23°42'05.7""N 120°33'17.2""E",23.70158333,120.5547778
成功路與楓溝街口,林頭里成功路與楓溝街口,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/8d9f4c9e-3d81-4809-81f8-08dcff955320,舊衣類,537,"23°42'02.0""N 120°33'20.7""E",23.70055556,120.55575
楓溝街110巷2號旁,林頭里楓溝街110巷2號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/48cb248b-af2a-4e56-81f9-08dcff955320,舊衣類,537,"23°42'04.4""N 120°33'36.8""E",23.70122222,120.5602222
大學路一段601號旁,林頭里大學路一段601號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/f5972b1f-bda7-4939-81fa-08dcff955320,舊衣類,537,"23°42'14.2""N 120°33'07.5""E",23.70394444,120.5520833
萬年路115號對面,長安里萬年路115號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/a9457b4a-a9cb-44d1-81fb-08dcff955320,舊衣類,537,"23°43'33.5""N 120°32'55.0""E",23.72597222,120.5486111
萬年路136號對面,長安里萬年路136號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/f88a2d5a-6a37-48a6-81fc-08dcff955320,舊衣類,537,"23°43'33.5""N 120°32'55.0""E",23.72597222,120.5486111
萬年路451號對面,長安里萬年路451號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/3d751c72-2ff6-4f3b-81fd-08dcff955320,舊衣類,537,"23°43'39.9""N 120°32'58.4""E",23.72775,120.5495556
萬年路456巷24號旁對面,長安里萬年路456巷24號旁對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/361c8ec9-2a04-4c19-81fe-08dcff955320,舊衣類,537,"23°43'41.4""N 120°33'04.7""E",23.72816667,120.5513056
萬年路458號對面,長安里萬年路458號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/9fb754ea-b34b-471e-81ff-08dcff955320,舊衣類,537,"23°43'43.2""N 120°33'03.3""E",23.72866667,120.5509167
萬年路535巷口旁,長安里萬年路535巷口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/24e3a6c6-8487-4280-8200-08dcff955320,舊衣類,537,"23°43'43.3""N 120°33'02.6""E",23.72869444,120.5507222
萬年路572巷口對面,長安里萬年路572巷口對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/d303193b-d7aa-4c24-8201-08dcff955320,舊衣類,537,"23°43'49.4""N 120°33'07.4""E",23.73038889,120.5520556
萬年路600巷口對面,長安里萬年路600巷口對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/682b030b-f07d-4791-8202-08dcff955320,舊衣類,538,"23°43'52.3""N 120°33'09.0""E",23.73119444,120.5525
萬年路614巷30號對面,長安里萬年路614巷30號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/b484cfcf-99ce-49e3-8203-08dcff955320,舊衣類,538,"23°43'53.6""N 120°33'13.0""E",23.73155556,120.5536111
萬年路691號對面,長安里萬年路691號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/30e670d8-be90-4599-8204-08dcff955320,舊衣類,538,"23°43'46.4""N 120°33'04.8""E",23.72955556,120.5513333
萬年東路39巷口旁,長安里萬年東路39巷口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/ae7ce975-7bad-4928-8205-08dcff955320,舊衣類,538,"23°43'53.0""N 120°33'16.2""E",23.73138889,120.5545
萬年東路50號對面,長安里萬年東路50號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/7b51fc98-d0d5-4c98-8206-08dcff955320,舊衣類,538,"23°43'52.8""N 120°33'15.0""E",23.73133333,120.5541667
萬年東路83號,長安里萬年東路83號,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/aeb43144-d78d-46eb-8207-08dcff955320,舊衣類,538,"23°43'50.8""N 120°33'18.7""E",23.73077778,120.5551944
萬年東路170號,長安里萬年東路170號前,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/f7daffe8-8e6d-46e0-8208-08dcff955320,舊衣類,538,"23°43'46.1""N 120°33'24.6""E",23.72947222,120.5568333
長安路17號對面,長安里長安路17號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/265afcd7-7143-4b1d-8209-08dcff955320,舊衣類,538,"23°43'58.7""N 120°31'26.2""E",23.73297222,120.5239444
長安路221號對面,長安里長安路221號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/8a4e1f75-503f-473f-820a-08dcff955320,舊衣類,538,"23°44'04.6""N 120°32'03.1""E",23.73461111,120.5341944
長安路243巷口旁,長安里長安路243巷口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/c4a4b166-6c1f-46e9-820b-08dcff955320,舊衣類,538,"23°44'04.9""N 120°32'06.4""E",23.73469444,120.5351111
長安路279號對面,長安里長安路279號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/1a55a5de-456a-4c58-820c-08dcff955320,舊衣類,539,"23°44'06.4""N 120°32'08.6""E",23.73511111,120.5357222
長平北路73巷路口,長安里長平北路73巷路口,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/eef38dbd-0165-4f2a-820d-08dcff955320,舊衣類,539,"23°42'11.8""N 120°30'14.6""E",23.70327778,120.5040556
長平北路（天聖宮前）,長安里長平北路（天聖宮前）,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/dd3cf06b-d7b4-47d4-820e-08dcff955320,舊衣類,539,"23°42'18.1""N 120°30'18.2""E",23.70502778,120.5050556
振興路36號旁,榴中里振興路36號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/41e861b7-b148-472d-8233-08dcff955320,舊衣類,539,"23°43'21.4""N 120°34'40.9""E",23.72261111,120.5780278
南仁路63-9號旁,榴南里南仁路63-9號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/f40faf96-7fbc-4b40-8234-08dcff955320,舊衣類,539,"23°43'02.1""N 120°35'11.4""E",23.71725,120.5865
南仁路65-12號,榴南里南仁路65-12號,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/fa220634-2bdf-44d4-8235-08dcff955320,舊衣類,539,"23°42'59.5""N 120°35'11.9""E",23.71652778,120.5866389
南仁路南仁橋旁,榴南里南仁路南仁橋旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/993c3e0a-529f-4c0a-8236-08dcff955320,舊衣類,539,"23°43'10.9""N 120°34'33.9""E",23.71969444,120.5760833
南仁路122-1號旁,榴南里南仁路122-1號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/04af02fc-17f4-4676-8237-08dcff955320,舊衣類,539,"23°42'52.1""N 120°35'11.9""E",23.71447222,120.5866389
南仁路137號對面,榴南里南仁路137號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/9569e4d5-c1fb-4312-8238-08dcff955320,舊衣類,539,"23°42'53.2""N 120°35'14.3""E",23.71477778,120.5873056
南仁路榴南橋旁,榴南里南仁路榴南橋旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/433b1214-6f22-4268-8239-08dcff955320,舊衣類,539,"23°42'58.6""N 120°35'12.1""E",23.71627778,120.5866944
榴邨一街與榴邨二街口旁,榴南里榴邨一街與榴邨二街口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/6c1a6d78-fac2-4704-823a-08dcff955320,舊衣類,540,"23°42'47.3""N 120°35'23.0""E",23.71313889,120.5897222
榴邨一街與榴邨八街口,榴南里榴邨一街與榴邨八街口,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/3abdb3db-facb-45d1-823b-08dcff955320,舊衣類,540,"23°42'44.7""N 120°35'23.7""E",23.71241667,120.5899167
榴邨一街與榴邨十二街口旁,榴南里榴屯一街與榴屯十二街口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/bdce701e-c505-40ff-823c-08dcff955320,舊衣類,540,"23°42'42.3""N 120°35'27.2""E",23.71175,120.5908889
榴邨二街62號對面,榴南里榴屯二街62號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/b3f168a1-49c1-4ea6-823d-08dcff955320,舊衣類,540,"23°42'47.1""N 120°35'23.3""E",23.71308333,120.5898056
榴邨二街與榴邨三街口旁,榴南里榴屯三街+二街路口,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/83d0169c-64b4-4067-823e-08dcff955320,舊衣類,540,"23°42'47.2""N 120°35'22.4""E",23.71311111,120.5895556
榴邨三街與榴邨十八街□旁,榴南里榴屯十八街+三街路口,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/b5ec3a4e-71f6-4436-823f-08dcff955320,舊衣類,540,"23°42'39.6""N 120°35'30.6""E",23.711,120.5918333
榴邨六街58號對面,榴南里榴邨六街58號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/5d62a44a-193c-4114-8240-08dcff955320,舊衣類,540,"23°42'46.3""N 120°35'23.2""E",23.71286111,120.5897778
榴屯六街74號對面,榴南里榴屯六街74號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/10b93687-dbee-4942-8241-08dcff955320,舊衣類,540,"23°42'45.6""N 120°35'23.9""E",23.71266667,120.5899722
榴屯十街70號對面,榴南里榴屯十街70號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/bbe5e0d8-2765-45f4-8242-08dcff955320,舊衣類,540,"23°42'43.1""N 120°35'25.5""E",23.71197222,120.5904167
榴屯八街十三街路口,榴南里榴屯八街十三街路口,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/a8c7b0f8-053d-4f9b-8243-08dcff955320,舊衣類,540,"23°42'39.6""N 120°35'30.6""E",23.711,120.5918333
榴南路212號對面,榴南里榴南路212號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/49005ce4-8a5f-44d3-8244-08dcff955320,舊衣類,541,"23°42'47.7""N 120°35'12.3""E",23.71325,120.58675
榴北活動中心前旁,榴北里榴北活動中心前旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/df382083-734c-4a31-8245-08dcff955320,舊衣類,541,"23°43'32.2""N 120°34'33.6""E",23.72561111,120.576
南環路82巷28號斜對面,榴北里南環路82巷28號斜對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/c5dd0943-0bf3-4179-8246-08dcff955320,舊衣類,541,"23°43'30.0""N 120°34'35.8""E",23.725,120.5766111
文明路與北環路口旁（文明橋旁）,榴北里文明路與北環路旁(文明橋旁),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/7260709e-f921-4661-8247-08dcff955320,舊衣類,541,"23°43'35.7""N 120°34'42.2""E",23.72658333,120.5783889
中興路與文明路口旁,榴北里中興路與文明路口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/24949073-f7a7-4120-8248-08dcff955320,舊衣類,541,"23°43'31.9""N 120°34'39.4""E",23.72552778,120.5776111
成功路117號對面,仁愛里成功路117號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/3d6c95ca-30b0-4b93-819f-08dcff955320,舊衣類,541,"23°42'27.6""N 120°32'35.3""E",23.70766667,120.5431389
田單街9號旁,仁愛里田單街9號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/951ff045-9832-4d54-81a0-08dcff955320,舊衣類,541,"23°42'29.4""N 120°33'01.8""E",23.70816667,120.5505
上海路180號旁,公誠里上海路180號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/e1955209-467b-407f-81a1-08dcff955320,舊衣類,541,"23°42'48.0""N 120°32'23.9""E",23.71333333,120.5399722
上海路209號對面,公誠里上海路209號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/4a2e8045-5209-42a5-81a2-08dcff955320,舊衣類,541,"23°42'49.1""N 120°32'24.4""E",23.71363889,120.5401111
上海路262號對面,公誠里上海路262號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/266e6378-0eb4-4364-81a3-08dcff955320,舊衣類,541,"23°42'53.7""N 120°32'33.0""E",23.71491667,120.5425
上海路279巷口旁,公誠里上海路279號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/c571c16e-dc63-45d9-81a4-08dcff955320,舊衣類,542,"23°42'54.5""N 120°32'32.0""E",23.71513889,120.5422222
北平路與宏德街口,公誠里北平路180-5號對面(宏德街與北平路),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/818cdadc-27be-4111-81a5-08dcff955320,舊衣類,542,"23°42'56.2""N 120°32'24.6""E",23.71561111,120.5401667
北平路241號對面,公誠里北平路241號對面(北平路與杭洲街),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/e2349081-417b-45be-81a6-08dcff955320,舊衣類,542,"23°43'01.8""N 120°32'33.0""E",23.71716667,120.5425
北平路與慶生路口旁,公誠里北平路與慶生路口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/dfa39eba-42b4-45bc-81a7-08dcff955320,舊衣類,542,"23°42'53.0""N 120°32'18.9""E",23.71472222,120.5385833
長春路100號對面,公誠里長春路100號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/442b3203-5516-45a3-81a8-08dcff955320,舊衣類,542,"23°42'58.1""N 120°32'20.1""E",23.71613889,120.5389167
漢口路與長春路口旁,公誠里漢口路與長春路口,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/895d8f64-5778-4a54-81a9-08dcff955320,舊衣類,542,"23°42'47.5""N 120°32'27.6""E",23.71319444,120.541
青島路21號對面,公誠里青島路21號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/a2b5d712-3d86-4f7b-81aa-08dcff955320,舊衣類,542,"23°43'01.3""N 120°32'22.6""E",23.71702778,120.5396111
南京路424號對面,公誠里南京路424號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/d92b3c7e-cf3c-498b-81ab-08dcff955320,舊衣類,542,"23°42'53.8""N 120°32'27.1""E",23.71494444,120.5408611
南京路與長春路口旁,公誠里南京路與長春路口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/9476c50d-eaee-4c2c-81ac-08dcff955320,舊衣類,542,"23°42'52.0""N 120°32'24.3""E",23.71444444,120.5400833
漢口路199號對面,公誠里漢口路199號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/a7ce5209-51af-4e02-81ad-08dcff955320,舊衣類,542,"23°42'47.9""N 120°32'27.7""E",23.71330556,120.5410278
漢口路227號對面,公誠里漢口路227號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/2fe1b0d1-2973-4682-81ae-08dcff955320,舊衣類,543,"23°42'49.9""N 120°32'30.3""E",23.71386111,120.54175
漢口路260號對面,公誠里漢口路260號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/10e9bed8-40fd-43f3-81af-08dcff955320,舊衣類,543,"23°42'50.8""N 120°32'33.9""E",23.71411111,120.54275
漢口路與西平路口(就服站),公誠里漢口路與西平路口(就服站),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/9732d9ba-e49e-4cea-81b0-08dcff955320,舊衣類,543,"23°42'38.7""N 120°32'13.9""E",23.71075,120.5371944
漢口路與鎮北路,公誠里漢口路與鎮北路,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/f95820fd-cb8a-42ff-81b1-08dcff955320,舊衣類,543,"23°42'51.6""N 120°32'35.0""E",23.71433333,120.5430556
漢口路與西安街口旁,公誠里漢口路與西安街口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/56b85483-dac1-4728-81b2-08dcff955320,舊衣類,543,"23°42'49.6""N 120°32'31.4""E",23.71377778,120.5420556
梅林路375號斜對面,梅林里梅林路375號斜對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/1560dabc-af26-45e8-82bb-08dcff955320,舊衣類,543,"23°42'10.1""N 120°35'50.6""E",23.70280556,120.5973889
梅林路456號旁,梅林里梅林路456號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/74930957-1977-4170-82bc-08dcff955320,舊衣類,543,"23°42'12.2""N 120°35'45.9""E",23.70338889,120.5960833
梅林派出所後旁,梅林里梅林派出所後旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/f223ef9e-ea89-409d-82bd-08dcff955320,舊衣類,543,"23°42'10.5""N 120°35'52.7""E",23.70291667,120.5979722
梅東路23號旁,梅林里梅東路23號旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/98a6ba86-2f24-4f79-82be-08dcff955320,舊衣類,543,"23°42'07.1""N 120°35'59.7""E",23.70197222,120.5999167
內林路59號旁（福天宮前）,梅林里內林路59號旁(福天宮前),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/0d8b0491-46b8-4c98-82bf-08dcff955320,舊衣類,543,"23°42'06.4""N 120°35'52.5""E",23.70177778,120.5979167
墀頭路118巷2號斜對面,梅林里埤頭路118巷2號斜對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/41a965d0-7b30-4ecb-82c0-08dcff955320,舊衣類,544,"23°42'08.8""N 120°34'47.1""E",23.70244444,120.57975
湖山路82-10號對面,湖山里湖山路82-10號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/aaa7f69e-d86c-47b7-82c1-08dcff955320,舊衣類,544,"23°42'30.5""N 120°36'01.4""E",23.70847222,120.6003889
楓湖路11-1號對面,湖山里楓湖路11-1號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/7ddee0c9-6ef1-4c23-82c2-08dcff955320,舊衣類,544,"23°42'59.3""N 120°36'26.2""E",23.71647222,120.6072778
明山路201號旁80公尺,湖山里明山路201號旁80公尺,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/d56ad950-e89b-427d-82c3-08dcff955320,舊衣類,544,"23°42'34.0""N 120°36'16.7""E",23.70944444,120.6046389
湖山路復天宮旁,湖山里湖山路復天宮旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/351f8168-74e1-405a-82c4-08dcff955320,舊衣類,544,"23°42'28.0""N 120°35'59.3""E",23.70777778,120.5998056
十三南路16號對面,十三里十三南路16號對面,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/69071a32-28a0-4951-82c5-08dcff955320,舊衣類,544,"23°44'47.8""N 120°33'59.3""E",23.74661111,120.5664722
十三南路23-1號旁對面（橋邊）,十三里十三南路23-1號對面(橋旁),0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/fdec2a1f-3bfd-4a1f-82c6-08dcff955320,舊衣類,544,"23°44'43.7""N 120°33'57.3""E",23.74547222,120.5659167
十三北路30-1號,十三里十三北路30-1號,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/ee8d8f5a-36f3-407a-82c7-08dcff955320,舊衣類,544,"23°45'04.7""N 120°34'15.8""E",23.75130556,120.5710556
十三南路47-3號旁30米對面T字路口旁,十三里十三南路47-3號旁30米對面T字路口旁,0932-694741,2024/11/8,https://recycle.moenv.gov.tw/utmap/stations/295b2ce6-dadf-4c7a-82c8-08dcff955320,舊衣類,544,"23°44'42.6""N 120°34'00.3""E",23.74516667,120.56675
建興路50之5號旁,保庄里建興路50-5號旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/2079b004-5a3a-4a65-5759-08dcfa0ee417,舊衣類,544,"23°42'34.0""N 120°31'47.8""E",23.70944444,120.5299444
後庄路37之15號前,保庄里後庄路37之15號前,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/dafc13ef-9860-4782-575a-08dcfa0ee417,舊衣類,545,"23°41'57.8""N 120°31'20.7""E",23.69938889,120.5224167
後庄路475號旁,保庄里後庄路475號旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/b763006e-2029-46cc-575b-08dcfa0ee417,舊衣類,545,"23°42'02.1""N 120°31'13.4""E",23.70058333,120.5203889
後庄路11號旁,保庄里後庄路11號旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/ee6c1772-063e-4b83-575c-08dcfa0ee417,舊衣類,545,"23°41'58.8""N 120°31'28.4""E",23.69966667,120.5245556
保竹李天宮旁,保庄里保長里李天宮旁(保竹35號),05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/ab2c2913-2295-48f2-575d-08dcfa0ee417,舊衣類,545,"23°42'48.1""N 120°30'57.5""E",23.71336111,120.5159722
後庄3-19號對面,保庄里後庄3-19號對面,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/f74b0fd7-e2d1-4317-575e-08dcfa0ee417,舊衣類,545,"23°41'59.8""N 120°31'22.9""E",23.69994444,120.5230278
建興路184之1號旁,保庄里建興路184之1號旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/69695bda-a7a4-49a9-575f-08dcfa0ee417,舊衣類,545,"23°42'31.3""N 120°31'15.6""E",23.70869444,120.521
建興路158號對面,保庄里建興路158號對面,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/9d5b89ce-f0e6-488f-5760-08dcfa0ee417,舊衣類,545,"23°42'31.9""N 120°31'25.6""E",23.70886111,120.5237778
慶西路與廣州街口旁,保庄里廣西路與廣州街口旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/80a545cc-b6a4-49c6-5761-08dcfa0ee417,舊衣類,545,"23°42'25.7""N 120°31'50.8""E",23.70713889,120.5307778
保長路41號旁,保庄里保長路41號旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/11887468-c173-4c1b-5762-08dcfa0ee417,舊衣類,545,"23°42'19.4""N 120°31'53.5""E",23.70538889,120.5315278
長平北路18之3號旁20米,長平里長平北路18之3號旁20米,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/a2e7f80d-b211-4617-5763-08dcfa0ee417,舊衣類,545,"23°42'18.3""N 120°30'17.4""E",23.70508333,120.5048333
長平路與長平南路口旁,長平里長平路與長平南路口旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/1a2078e5-823f-48d1-5764-08dcfa0ee417,舊衣類,546,"23°42'11.1""N 120°30'16.9""E",23.70308333,120.5046944
忠潭路45巷口旁 （天聖宮牌樓斜對面),長平里忠潭路45巷口旁 （天聖宮牌樓斜對面),05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/eacd4e02-2482-44a4-5765-08dcfa0ee417,舊衣類,546,"23°42'18.3""N 120°30'17.8""E",23.70508333,120.5049444
石林路5之6號旁,長平里石林路5-6號旁,05-5266837,2024/11/1,https://recycle.moenv.gov.tw/utmap/stations/bd7d6cca-c444-4674-5766-08dcfa0ee417,舊衣類,546,"23°41'49.7""N 120°30'29.4""E",23.69713889,120.5081667
